text,label_ternary,label_original,dataset_name
সেরা ছিল ভাই,0,Non-Sarcastic,banglasarc3
চিঠির বক্তব্যগুলো বিভিন্ন দৃষ্টিকোণ থেকে মূল্যায়ন করা যেতে পারে,1,Neutral,banglasarc3
কয়েক দিন চুপ করে অবজার্ভ করলাম সব,1,Neutral,banglasarc3
বরং উল্টোটা,1,Neutral,banglasarc3
এমেকো ১০০৬ উচ্চারিত হয় টেন ও সিক্স এমেকো উৎপাদিত একটি অ্যালুমিনিয়াম চেয়ার যেটি নেভি চেয়ার হিসেবেও পরিচিত,1,Neutral,banglasarc3
সঙ্গীর সততার মূল্যায়ন করে ভবিষ্যতের সম্পর্কের ভিত্তি মজবুত করার পরামর্শ দেওয়া যেতে পারে,0,Non-Sarcastic,banglasarc3
দোয়া আ এর মতো হৃদয়গ্রাহী দোয়া পাঠ করে দোয়া করলে আল্লাহ আমাদের দুঃখ দুর্দশা থেকে মুক্তি দেন এবং আমাদের জীবনকে শান্তি ও সফলতা দ্বারা আমাদের ইচ্ছে পূর্ণ করেন,1,Neutral,banglasarc3
আমার ইউনিভার্সিটির কিছু আগ্রহী স্টুডেন্ট ছোট ভাই আছে আপনার সময় হলে ওদের সাথে ইউনিভার্সিটিতে একটা মিটআপ করার ব্যবস্থা করা যেতে পারে আশা করি তারা উপকৃত হবে,1,Neutral,banglasarc3
বর্তমানে সরকার কীভাবে বিচার প্রক্রিয়া পরিচালনা করছে তা জনসমক্ষে পরিষ্কার হওয়া উচিত,1,Neutral,banglasarc3
কিসের মধ্যে হারারইছে এটা তো জানলাম না আমি,2,Sarcastic,banglasarc3
ওরা ভাবসে রিপন মিয়া তো সমস্যা নাই এতো কিছু বুঝবে না,2,Sarcastic,banglasarc3
পাত্রী চাই বিয়ে করবো,2,Sarcastic,banglasarc3
স্টারলিংকের উচ্চগতির ও স্বল্পমূল্যের ইন্টারনেট সেবাকে দেশে আনার বিষয়ে আলোচনা হয়েছে,1,Neutral,banglasarc3
বিয়ের সব আচার অনুষ্ঠান এর ধুমধামে এক সপ্তাহ মন ভালো একসপ্তাহ পরে আবার মন খারাপ হলে কি আবার বিয়ে করবো,2,Sarcastic,banglasarc3
বীর চট্টলার অন্যতম সমন্বয়ক জুলাই বিপ্লবের রাজপথের সৈনিক জাতির বীর সৈনিক বিপ্লবের কান্ডারি বীরবিক্রম খানে বাহাদুর তামিম ইকবাল খানের সাথে বেয়াদবি করায় তীব্র নিন্দা ও প্রতিবাদ জানাচ্ছি,2,Sarcastic,banglasarc3
পাড়া সংস্কৃতি তখনো টিকে ছিল বলে নব্বইয়ের দশকে সাধারণ পাঠক বইয়ের খোঁজ পেত পরিচিত পাঠকের মুখ থেকেই,1,Neutral,banglasarc3
আমার প্রিয় মানুষর চাইতে সাকিব ভাইয়ের মূল্যটা অনেক দাম,0,Non-Sarcastic,banglasarc3
অসংখ্য ধন্যবাদ আল্লাহ আপনার রহমত করুক,1,Neutral,banglasarc3
আল্লাহ তুমি সবাই কে মাফ করে দাও,1,Neutral,banglasarc3
পোলাডা আমার এক বন্ধুর লাহান যেহেতু পোলাডারে কানসা বরাবর দিতে পারতেছি না তাই বন্ধু ডারে ঘুম তে উডাইয়া একটা কানসা বরাবর দিলাম এখন শান্তি লাগতাছে,2,Sarcastic,banglasarc3
আর এই পরিকল্পনা গুলো কোন কোন ভাবে বিপরীতে থাকা মানুষ টা নস্ট করবেই,0,Non-Sarcastic,banglasarc3
আচ্ছা সজন হারানোর বেদনা বেশি নাকি ভবন হারানোর বেদনা বেশি,2,Sarcastic,banglasarc3
টাকা বেশি দিমু নে তার পরেও খুজে বের করে দেন,2,Sarcastic,banglasarc3
এটা খুন আর লাশ দেখে বুঝলাম এ ছাত্র হয় ঢাবির নাহলে বাহিরের কোথাও র৷ আর এই ঢাবি এরিয়ায় এসব হওয়া আর করা একমাত্র ক্যাম্পাসের পাওয়ারফুল দের দ্বারাই সম্ভব,0,Non-Sarcastic,banglasarc3
অন্যকে খুশি করতে গিয়ে নিজের সত্তাকে বদলাবেন না,0,Non-Sarcastic,banglasarc3
পারে খালি বিপিএলে জাতীয় দলে একাদশে সুযোগ নেই পেলেও উইকেট নেই আইপিএলে কি বিপিএল দেখে নিবে,0,Non-Sarcastic,banglasarc3
কপালটা খারাপ সাকিব খানের খারাপ লাগে তার জন্য,2,Sarcastic,banglasarc3
